,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
6538,"ул. Парковая 13-я, д. 28, к. 3",2,"51,2",6, 120 ,10000000,195313,9500000,185489,18.05.2018,14.09.2018
6539,"ул. Парковая 13-я, д. 28, к. 3",1,"38,5",6, 362 ,6750000,175325,6350000,164936,23.02.2017,19.02.2018
6540,"ул. Парковая 13-я, д. 28, к. 3",1,38,10, 64 ,6700000,176316,6700000,176316,06.12.2017,07.02.2018
6541,"ул. Парковая 13-я, д. 28, к. 3",2,"51,4",11, 28 ,9500000,184825,9500000,184825,28.04.2017,25.05.2017
6542,"ул. Парковая 13-я, д. 28, к. 3",1,38,8, 374 ,7500000,197369,6400000,168422,02.12.2015,09.12.2016
6543,"ул. Парковая 13-я, д. 28, к. 3",2,64,9, 25 ,14300000,223438,14300000,223438,06.10.2016,30.10.2016
6544,"ул. Парковая 13-я, д. 28, к. 3",1,39,1, 130 ,6900000,176924,5600000,143590,23.08.2015,30.12.2015
6545,"ул. Парковая 13-я, д. 28, к. 3",1,40,3, 116 ,7650000,191250,7650000,191250,30.06.2015,23.10.2015
6546,"ул. Парковая 13-я, д. 28, к. 3",1,38,4, 296 ,7650000,201316,6800000,178948,27.11.2014,18.09.2015
6547,"ул. Парковая 13-я, д. 28, к. 3",1,38,14, 118 ,7000000,184211,7000000,184211,23.05.2015,17.09.2015
6548,"ул. Парковая 13-я, д. 28, к. 3",1,38,16, 128 ,10200000,268422,5500000,144737,13.05.2015,17.09.2015
6549,"ул. Парковая 13-я, д. 28, к. 3",1,39,13, 295 ,6600000,169231,6300000,161539,27.11.2014,17.09.2015
6550,"ул. Парковая 13-я, д. 28, к. 3",1,38,4, 61 ,4500000,118422,4500000,118422,27.06.2015,26.08.2015
6551,"ул. Парковая 13-я, д. 28, к. 3",1,38,16, 196 ,6550000,172369,6550000,172369,27.11.2014,10.06.2015
6552,"ул. Парковая 13-я, д. 28, к. 3",1,"37,7",2, 60 ,5300000,140584,5300000,140584,11.01.2015,11.03.2015
6553,"ул. Парковая 13-я, д. 28, к. 3",2,"51,4",14, 97 ,11500000,223736,11500000,223736,27.11.2014,03.03.2015
6554,"ул. Парковая 13-я, д. 28, к. 3",3,78,5, 9 ,9000000,115385,9000000,115385,27.11.2014,05.12.2014
6555,"ул. Парковая 13-я, д. 30, к. 1",2,44,9, 110 ,8500000,193182,7700000,175000,22.07.2019,08.11.2019
6556,"ул. Парковая 13-я, д. 30, к. 1",1,35,12, 79 ,6500000,185715,6150000,175715,22.07.2019,08.10.2019
6557,"ул. Парковая 13-я, д. 30, к. 1",2,43,3, 24 ,7300000,169768,7300000,169768,11.09.2018,04.10.2018
6558,"ул. Парковая 13-я, д. 30, к. 1",1,32,3, 103 ,6100000,190625,6100000,190625,25.04.2018,05.08.2018
6559,"ул. Парковая 13-я, д. 30, к. 1",2,38,1, 996 ,6100000,160527,5800000,152632,09.09.2015,31.05.2018
6560,"ул. Парковая 13-я, д. 30, к. 1",2,40,10, 20 ,6900000,172500,6900000,172500,29.04.2018,18.05.2018
6561,"ул. Парковая 13-я, д. 30, к. 1",1,35,6, 30 ,6100000,174286,6100000,174286,16.11.2017,15.12.2017
6562,"ул. Парковая 13-я, д. 30, к. 1",1,33,4, 112 ,5700000,172728,5550000,168182,10.08.2017,29.11.2017
6563,"ул. Парковая 13-я, д. 30, к. 1",1,"34,8",12, 21 ,5800000,166667,5800000,166667,14.04.2017,04.05.2017
6564,"ул. Парковая 13-я, д. 30, к. 1",1,33,9, 122 ,6000000,181819,5800000,175758,03.10.2016,01.02.2017
6565,"ул. Парковая 13-я, д. 30, к. 1",1,34,6, 48 ,6800000,200000,6300000,185295,01.06.2016,18.07.2016
6566,"ул. Парковая 13-я, д. 30, к. 1",1,36,5, 10 ,6000000,166667,5800000,161112,18.01.2016,27.01.2016
6567,"ул. Парковая 13-я, д. 30, к. 1",2,45,7, 170 ,8900000,197778,8900000,197778,09.04.2015,25.09.2015
6568,"ул. Парковая 13-я, д. 30, к. 1",1,33,12, 68 ,5500000,166667,5300000,160607,25.06.2015,31.08.2015
6569,"ул. Парковая 13-я, д. 30, к. 1",1,35,11, 61 ,5400000,154286,5400000,154286,27.06.2015,26.08.2015
6570,"ул. Парковая 13-я, д. 30, к. 1",1,34,5, 57 ,6500000,191177,6500000,191177,23.12.2014,17.02.2015
6571,"ул. Парковая 13-я, д. 31, к. 1",2,42,6, 101 ,8100000,192858,8100000,192858,19.10.2019,27.01.2020
6572,"ул. Парковая 13-я, д. 31, к. 1",2,"38,8",6, 52 ,7950000,204897,7400000,190722,12.11.2019,02.01.2020
6573,"ул. Парковая 13-я, д. 31, к. 1",2,38,1, 11 ,7100000,186843,7100000,186843,12.11.2018,22.11.2018
6574,"ул. Парковая 13-я, д. 31, к. 1",2,37,12, 4 ,7060000,190811,7060000,190811,12.11.2018,15.11.2018
6575,"ул. Парковая 13-я, д. 31, к. 1",2,"38,9",12, 43 ,7000000,179949,6500000,167096,29.08.2018,10.10.2018
6576,"ул. Парковая 13-я, д. 31, к. 1",2,40,6, 34 ,9200000,230000,8800000,220000,06.06.2018,09.07.2018
6577,"ул. Парковая 13-я, д. 31, к. 1",1,35,5, 15 ,5500000,157143,5500000,157143,28.04.2017,12.05.2017
6578,"ул. Парковая 13-я, д. 31, к. 1",2,39,3, 124 ,6500000,166667,6500000,166667,15.08.2016,16.12.2016
6579,"ул. Парковая 13-я, д. 31, к. 1",2,42,3, 64 ,9000000,214286,7900000,188096,17.08.2016,19.10.2016
6580,"ул. Парковая 13-я, д. 31, к. 1",1,"35,2",7, 43 ,5800000,164773,5800000,164773,01.06.2016,13.07.2016
6581,"ул. Парковая 13-я, д. 31, к. 1",2,45,7, 31 ,6800000,151112,6800000,151112,01.06.2016,01.07.2016
6582,"ул. Парковая 13-я, д. 31, к. 1",2,38,4, 61 ,5800000,152632,5800000,152632,27.06.2015,26.08.2015
6583,"ул. Парковая 13-я, д. 31, к. 1",1,39,11, 61 ,5900000,151283,5900000,151283,27.06.2015,26.08.2015
6584,"ул. Парковая 13-я, д. 31, к. 1",2,39,3, 92 ,5500000,141026,5200000,133334,27.05.2015,26.08.2015
6585,"ул. Парковая 13-я, д. 31, к. 1",1,35,11, 92 ,6500000,185715,6200000,177143,27.05.2015,26.08.2015
6586,"ул. Парковая 13-я, д. 31, к. 2",2,"42,5",7, 16 ,8500000,200000,8500000,200000,16.07.2020,В продаже
6587,"ул. Парковая 13-я, д. 31, к. 2",2,47,7, 191 ,8500000,180852,7700000,163830,08.07.2018,14.01.2019
6588,"ул. Парковая 13-я, д. 31, к. 2",1,41,14, 11 ,6300000,153659,6150000,150000,28.09.2018,08.10.2018
6589,"ул. Парковая 13-я, д. 31, к. 2",1,"34,9",2, 73 ,6500000,186247,6400000,183382,06.06.2018,17.08.2018
6590,"ул. Парковая 13-я, д. 31, к. 2",2,42,4, 42 ,8500000,202381,8500000,202381,16.06.2018,27.07.2018
6591,"ул. Парковая 13-я, д. 31, к. 2",2,47,4, 29 ,8500000,180852,8500000,180852,09.06.2018,07.07.2018
6592,"ул. Парковая 13-я, д. 31, к. 2",1,"38,2",2, 20 ,6500000,170158,6500000,170158,07.06.2018,26.06.2018
6593,"ул. Парковая 13-я, д. 31, к. 2",2,38,4, 426 ,6200000,163158,5500000,144737,07.07.2016,05.09.2017
6594,"ул. Парковая 13-я, д. 31, к. 2",1,35,14, 430 ,5950000,170000,5900000,168572,25.01.2016,29.03.2017
6595,"ул. Парковая 13-я, д. 31, к. 2",3,"64,6",11, 254 ,10800000,167183,10500000,162539,18.02.2016,28.10.2016
6596,"ул. Парковая 13-я, д. 31, к. 2",2,49,6, 88 ,6600000,134694,6600000,134694,20.04.2016,16.07.2016
6597,"ул. Парковая 13-я, д. 31, к. 2",1,39,7, 127 ,6600000,169231,6600000,169231,04.11.2015,09.03.2016
6598,"ул. Парковая 13-я, д. 31, к. 2",1,39,13, 118 ,6400000,164103,6100000,156411,27.05.2015,21.09.2015
6599,"ул. Парковая 13-я, д. 31, к. 2",1,38,2, 66 ,6500000,171053,6500000,171053,27.11.2014,31.01.2015
6600,"ул. Парковая 13-я, д. 31, к. 3",2,44,5, 71 ,10800000,245455,9200000,209091,22.05.2020,В продаже
6601,"ул. Парковая 13-я, д. 31, к. 3",2,"44,3",5, 31 ,9500000,214447,9500000,214447,20.04.2020,20.05.2020
6602,"ул. Парковая 13-я, д. 31, к. 3",2,38,8, 17 ,6830000,179737,6830000,179737,15.01.2020,31.01.2020
6603,"ул. Парковая 13-я, д. 31, к. 3",2,38,8, 8 ,5950000,156579,5950000,156579,26.12.2019,02.01.2020
6604,"ул. Парковая 13-я, д. 31, к. 3",1,33,5, 1516 ,5600000,169697,5000000,151516,09.11.2015,02.01.2020
6605,"ул. Парковая 13-я, д. 31, к. 3",2,44,4, 10 ,6000000,136364,6000000,136364,06.07.2019,15.07.2019
6606,"ул. Парковая 13-я, д. 31, к. 3",2,38,8, 382 ,6000000,157895,6800000,178948,07.11.2017,23.11.2018
6607,"ул. Парковая 13-я, д. 31, к. 3",2,39,9, 31 ,6500000,166667,6200000,158975,15.10.2018,14.11.2018
6608,"ул. Парковая 13-я, д. 31, к. 3",2,"36,6",8, 196 ,6800000,185793,6800000,185793,11.04.2018,23.10.2018
6609,"ул. Парковая 13-я, д. 31, к. 3",2,38,6, 13 ,6800000,178948,6800000,178948,29.05.2018,10.06.2018
6610,"ул. Парковая 13-я, д. 31, к. 3",2,42,6, 15 ,6800000,161905,6800000,161905,21.05.2018,04.06.2018
6611,"ул. Парковая 13-я, д. 31, к. 3",1,"30,8",6, 7 ,4900000,159091,5100000,165585,01.12.2015,07.12.2015
6612,"ул. Парковая 13-я, д. 31, к. 3",1,31,5, 15 ,5400000,174194,5400000,174194,19.11.2015,03.12.2015
6613,"ул. Парковая 13-я, д. 31, к. 3",2,45,7, 170 ,9000000,200000,9000000,200000,09.04.2015,25.09.2015
6614,"ул. Парковая 13-я, д. 31, к. 3",1,33,8, 118 ,5500000,166667,5200000,157576,27.05.2015,21.09.2015
6615,"ул. Парковая 13-я, д. 31, к. 3",1,32,6, 118 ,5500000,171875,5200000,162500,27.05.2015,21.09.2015
6616,"ул. Парковая 13-я, д. 31, к. 3",2,37,8, 16 ,7550000,204055,7550000,204055,10.03.2015,25.03.2015
6617,"ул. Парковая 13-я, д. 31, к. 3",2,38,6, 118 ,6950000,182895,6450000,169737,27.11.2014,24.03.2015
6618,"ул. Парковая 13-я, д. 31, к. 3",1,37,1, 85 ,2600000,70271,2600000,70271,27.11.2014,19.02.2015
6619,"ул. Парковая 13-я, д. 31, к. 3",2,"44,6",5, 36 ,6500000,145740,6500000,145740,08.12.2014,12.01.2015
6620,"ул. Парковая 13-я, д. 31, к. 3",2,37,1, 15 ,3700000,100000,3700000,100000,27.11.2014,11.12.2014
6621,"ул. Парковая 13-я, д. 32",2,"38,6",12, 22 ,7800000,202073,7800000,202073,10.07.2020,В продаже
6622,"ул. Парковая 13-я, д. 32",1,35,5, 99 ,6900000,197143,7100000,202858,12.03.2020,18.06.2020
6623,"ул. Парковая 13-я, д. 32",1,"35,1",7, 12 ,7000000,199431,7000000,199431,01.03.2019,12.03.2019
6624,"ул. Парковая 13-я, д. 32",1,"35,8",12, 115 ,6250000,174582,5650000,157822,06.07.2018,28.10.2018
6625,"ул. Парковая 13-я, д. 32",1,36,8, 12 ,5500000,152778,5500000,152778,11.09.2018,22.09.2018
6626,"ул. Парковая 13-я, д. 32",1,37,1, 12 ,5000000,135136,5000000,135136,18.07.2018,29.07.2018
6627,"ул. Парковая 13-я, д. 32",1,36,10, 25 ,5200000,144445,5150000,143056,18.06.2018,12.07.2018
6628,"ул. Парковая 13-я, д. 32",1,35,1, 48 ,5750000,164286,5750000,164286,19.05.2018,05.07.2018
6629,"ул. Парковая 13-я, д. 32",1,36,10, 363 ,4700000,130556,4250000,118056,28.03.2017,25.03.2018
6630,"ул. Парковая 13-я, д. 32",2,40,8, 52 ,5700000,142500,5700000,142500,28.07.2017,17.09.2017
6631,"ул. Парковая 13-я, д. 32",2,"38,1",2, 467 ,6900000,181103,6100000,160105,02.10.2015,10.01.2017
6632,"ул. Парковая 13-я, д. 32",2,38,2, 194 ,8500000,223685,8140000,214211,14.06.2016,24.12.2016
6633,"ул. Парковая 13-я, д. 32",2,"38,4",5, 63 ,8000000,208334,7000000,182292,02.10.2016,03.12.2016
6634,"ул. Парковая 13-я, д. 32",1,36,1, 375 ,5100000,141667,4790000,133056,25.09.2015,03.10.2016
6635,"ул. Парковая 13-я, д. 32",1,40,4, 31 ,6500000,162500,6500000,162500,25.12.2015,24.01.2016
6636,"ул. Парковая 13-я, д. 32",1,40,1, 105 ,5100000,127500,4150000,103750,02.10.2015,14.01.2016
6637,"ул. Парковая 13-я, д. 32",2,44,11, 61 ,7200000,163637,7200000,163637,27.06.2015,26.08.2015
6638,"ул. Парковая 13-я, д. 32",2,38,11, 92 ,6500000,171053,6200000,163158,27.05.2015,26.08.2015
6639,"ул. Парковая 13-я, д. 32",1,38,1, 58 ,5200000,136843,5200000,136843,19.12.2014,14.02.2015
6640,"ул. Парковая 13-я, д. 32",2,45,9, 28 ,7400000,164445,7400000,164445,27.11.2014,24.12.2014
6641,"ул. Парковая 13-я, д. 34, к. 1",1,35,4, 18 ,6500000,185715,6600000,188572,22.06.2020,09.07.2020
6642,"ул. Парковая 13-я, д. 34, к. 1",1,35,9, 36 ,7300000,208572,7300000,208572,13.03.2019,17.04.2019
6643,"ул. Парковая 13-я, д. 34, к. 1",2,38,7, 316 ,6700000,176316,6000000,157895,03.04.2017,12.02.2018
6644,"ул. Парковая 13-я, д. 34, к. 1",2,38,7, 87 ,5800000,152632,5700000,150000,07.08.2017,01.11.2017
6645,"ул. Парковая 13-я, д. 34, к. 1",1,"35,2",12, 178 ,6300000,178978,5700000,161932,08.08.2015,01.02.2016
6646,"ул. Парковая 13-я, д. 34, к. 1",2,40,4, 61 ,7100000,177500,7100000,177500,04.10.2015,03.12.2015
6647,"ул. Парковая 13-я, д. 34, к. 2",2,"60,4",11, 12 ,14200000,235100,14200000,235100,20.07.2020,В продаже
6648,"ул. Парковая 13-я, д. 34, к. 2",3,"80,1",6, 159 ,18900000,235956,18900000,235956,13.02.2020,20.07.2020
6649,"ул. Парковая 13-я, д. 34, к. 2",2,55,8, 42 ,10800000,196364,10800000,196364,17.05.2020,27.06.2020
6650,"ул. Парковая 13-я, д. 34, к. 2",1,"42,3",10, 622 ,9500000,224587,9000000,212766,15.09.2018,28.05.2020
6651,"ул. Парковая 13-я, д. 34, к. 2",1,"39,8",4, 127 ,9000000,226131,8400000,211056,27.11.2019,01.04.2020
6652,"ул. Парковая 13-я, д. 34, к. 2",2,"53,7",3, 189 ,12000000,223464,11700000,217878,07.08.2019,11.02.2020
6653,"ул. Парковая 13-я, д. 34, к. 2",1,"43,2",6, 70 ,8800000,203704,8350000,193288,27.11.2019,04.02.2020
6654,"ул. Парковая 13-я, д. 34, к. 2",2,"50,3",2, 175 ,11350000,225647,10550000,209742,13.08.2019,03.02.2020
6655,"ул. Парковая 13-я, д. 34, к. 2",2,55,6, 1246 ,10700000,194546,11000000,200000,05.08.2016,02.01.2020
6656,"ул. Парковая 13-я, д. 34, к. 2",2,59,3, 441 ,11150000,188984,11700000,198306,26.09.2018,10.12.2019
6657,"ул. Парковая 13-я, д. 34, к. 2",2,59,2, 58 ,11300000,191526,10500000,177967,19.09.2019,15.11.2019
6658,"ул. Парковая 13-я, д. 34, к. 2",2,54,2, 66 ,12200000,225926,11700000,216667,13.08.2019,17.10.2019
6659,"ул. Парковая 13-я, д. 34, к. 2",3,"84,5",10, 8 ,15500000,183432,15500000,183432,12.07.2019,19.07.2019
6660,"ул. Парковая 13-я, д. 34, к. 2",1,42,7, 15 ,8500000,202381,8500000,202381,07.03.2019,21.03.2019
6661,"ул. Парковая 13-я, д. 34, к. 2",4,101,15, 332 ,17500000,173268,17100000,169307,11.04.2018,08.03.2019
6662,"ул. Парковая 13-я, д. 34, к. 2",3,80,11, 42 ,15100000,188750,14900000,186250,25.12.2018,04.02.2019
6663,"ул. Парковая 13-я, д. 34, к. 2",3,84,4, 11 ,15000000,178572,15000000,178572,15.11.2018,25.11.2018
6664,"ул. Парковая 13-я, д. 34, к. 2",2,61,2, 194 ,12500000,204919,11300000,185246,03.05.2018,12.11.2018
6665,"ул. Парковая 13-я, д. 34, к. 2",3,83,12, 43 ,15000000,180723,15000000,180723,29.08.2018,10.10.2018
6666,"ул. Парковая 13-я, д. 34, к. 2",2,60,14, 12 ,11500000,191667,11490000,191500,11.09.2018,22.09.2018
6667,"ул. Парковая 13-я, д. 34, к. 2",3,84,13, 387 ,16200000,192858,15000000,178572,08.08.2017,29.08.2018
6668,"ул. Парковая 13-я, д. 34, к. 2",3,85,3, 47 ,15300000,180000,15300000,180000,28.05.2018,13.07.2018
6669,"ул. Парковая 13-я, д. 34, к. 2",3,80,3, 60 ,14100000,176250,14100000,176250,24.04.2018,22.06.2018
6670,"ул. Парковая 13-я, д. 34, к. 2",3,80,13, 31 ,15000000,187500,15000000,187500,16.04.2018,16.05.2018
6671,"ул. Парковая 13-я, д. 34, к. 2",1,40,7, 23 ,6100000,152500,6100000,152500,13.04.2018,05.05.2018
6672,"ул. Парковая 13-я, д. 34, к. 2",2,62,14, 49 ,11300000,182259,11300000,182259,06.02.2018,26.03.2018
6673,"ул. Парковая 13-я, д. 34, к. 2",1,"51,4",14, 49 ,8760000,170425,8760000,170425,01.02.2018,21.03.2018
6674,"ул. Парковая 13-я, д. 34, к. 2",2,"59,7",2, 204 ,11000000,184255,10500000,175880,19.07.2017,07.02.2018
6675,"ул. Парковая 13-я, д. 34, к. 2",1,44,9, 317 ,8800000,200000,8500000,193182,28.03.2017,07.02.2018
6676,"ул. Парковая 13-я, д. 34, к. 2",2,60,9, 4 ,11000000,183334,11000000,183334,20.01.2018,23.01.2018
6677,"ул. Парковая 13-я, д. 34, к. 2",1,"44,4",5, 552 ,8500000,191442,7700000,173424,31.07.2015,01.02.2017
6678,"ул. Парковая 13-я, д. 34, к. 2",2,50,15, 45 ,10800000,216000,9300000,186000,05.12.2016,18.01.2017
6679,"ул. Парковая 13-я, д. 34, к. 2",2,60,9, 48 ,12500000,208334,12500000,208334,31.10.2016,17.12.2016
6680,"ул. Парковая 13-я, д. 34, к. 2",3,"79,8",10, 565 ,17500000,219299,15500000,194236,15.05.2015,29.11.2016
6681,"ул. Парковая 13-я, д. 34, к. 2",2,60,5, 327 ,12000000,200000,13150000,219167,09.12.2015,30.10.2016
6682,"ул. Парковая 13-я, д. 34, к. 2",3,81,10, 45 ,15900000,196297,14100000,174075,08.09.2016,22.10.2016
6683,"ул. Парковая 13-я, д. 34, к. 2",3,81,3, 17 ,14300000,176544,14300000,176544,21.09.2016,07.10.2016
6684,"ул. Парковая 13-я, д. 34, к. 2",1,"40,2",8, 14 ,7500000,186568,7500000,186568,12.09.2016,25.09.2016
6685,"ул. Парковая 13-я, д. 34, к. 2",3,81,9, 14 ,15900000,196297,15700000,193828,08.09.2016,21.09.2016
6686,"ул. Парковая 13-я, д. 34, к. 2",3,80,7, 512 ,17400000,217500,17400000,217500,06.03.2015,29.07.2016
6687,"ул. Парковая 13-я, д. 34, к. 2",2,60,3, 191 ,14500000,241667,13800000,230000,10.11.2015,18.05.2016
6688,"ул. Парковая 13-я, д. 34, к. 2",2,64,3, 60 ,13650000,213282,13650000,213282,27.02.2016,26.04.2016
6689,"ул. Парковая 13-я, д. 34, к. 2",2,60,6, 161 ,13700000,228334,13450000,224167,13.11.2015,21.04.2016
6690,"ул. Парковая 13-я, д. 34, к. 2",2,60,6, 112 ,11250000,187500,10000000,166667,06.11.2015,25.02.2016
6691,"ул. Парковая 13-я, д. 34, к. 2",3,"79,5",8, 7 ,15700000,197485,16500000,207548,01.12.2015,07.12.2015
6692,"ул. Парковая 13-я, д. 34, к. 2",2,65,4, 55 ,14500000,223077,14500000,223077,06.10.2015,29.11.2015
6693,"ул. Парковая 13-я, д. 34, к. 2",2,60,7, 317 ,12800000,213334,11990000,199834,08.12.2014,20.10.2015
6694,"ул. Парковая 13-я, д. 34, к. 2",2,"57,6",2, 61 ,11500000,199653,12000000,208334,11.08.2015,10.10.2015
6695,"ул. Парковая 13-я, д. 34, к. 2",3,80,13, 139 ,17600000,220000,17200000,214938,23.05.2015,08.10.2015
6696,"ул. Парковая 13-я, д. 34, к. 2",2,54,9, 145 ,12000000,222223,12000000,222223,03.05.2015,24.09.2015
6697,"ул. Парковая 13-я, д. 34, к. 2",3,83,8, 302 ,16400000,197591,16400000,197591,27.11.2014,24.09.2015
6698,"ул. Парковая 13-я, д. 34, к. 2",2,54,10, 28 ,12000000,222223,12000000,222223,25.08.2015,21.09.2015
6699,"ул. Парковая 13-я, д. 34, к. 2",2,64,7, 112 ,13000000,203125,12150000,189844,28.05.2015,16.09.2015
6700,"ул. Парковая 13-я, д. 34, к. 2",2,65,13, 175 ,12500000,192308,13500000,207693,10.03.2015,31.08.2015
6701,"ул. Парковая 13-я, д. 34, к. 2",1,40,9, 31 ,8200000,205000,8200000,205000,19.05.2015,18.06.2015
6702,"ул. Парковая 13-я, д. 34, к. 2",2,54,14, 49 ,8000000,148149,8000000,148149,01.04.2015,19.05.2015
6703,"ул. Парковая 13-я, д. 34, к. 2",3,"79,8",6, 51 ,17000000,213033,17000000,213033,27.03.2015,16.05.2015
6704,"ул. Парковая 13-я, д. 34, к. 2",2,64,8, 134 ,12200000,190625,12800000,200000,08.12.2014,20.04.2015
6705,"ул. Парковая 13-я, д. 34, к. 2",3,83,7, 95 ,17300000,208434,17000000,204820,27.11.2014,01.03.2015
6706,"ул. Парковая 13-я, д. 34, к. 2",3,"81,3",5, 42 ,15500000,190652,15500000,190652,14.01.2015,24.02.2015
6707,"ул. Парковая 13-я, д. 34, к. 2",3,"81,3",6, 9 ,15500000,190652,15500000,190652,14.01.2015,22.01.2015
6708,"ул. Парковая 13-я, д. 34, к. 2",2,"64,3",6, 17 ,12500000,194402,12500000,194402,08.12.2014,24.12.2014
6709,"ул. Парковая 13-я, д. 35",1,31,4, 229 ,4400000,141936,4700000,151613,30.08.2017,15.04.2018
6710,"ул. Парковая 13-я, д. 35",2,45,3, 123 ,6500000,144445,5900000,131112,28.03.2017,28.07.2017
6711,"ул. Парковая 13-я, д. 35",1,33,5, 59 ,4900000,148485,4800000,145455,28.04.2017,25.06.2017
6712,"ул. Парковая 13-я, д. 35",1,33,3, 100 ,5400000,163637,5100000,154546,09.06.2015,16.09.2015
6713,"ул. Парковая 13-я, д. 35",2,45,1, 6 ,5870000,130445,5870000,130445,27.06.2015,02.07.2015
6714,"ул. Парковая 13-я, д. 35",2,64,6, 16 ,12500000,195313,12500000,195313,10.03.2015,25.03.2015
6715,"ул. Парковая 13-я, д. 35",3,85,6, 119 ,13500000,158824,13500000,158824,27.11.2014,25.03.2015
6716,"ул. Парковая 13-я, д. 35, к. 5",2,38,5, 5 ,5950000,156579,5950000,156579,10.01.2019,14.01.2019
6717,"ул. Парковая 13-я, д. 35, к. 5",2,38,9, 31 ,6550000,172369,6550000,172369,30.09.2018,30.10.2018
6718,"ул. Парковая 13-я, д. 35, к. 5",2,40,9, 85 ,6650000,166250,6350000,158750,04.05.2018,27.07.2018
6719,"ул. Парковая 13-я, д. 35, к. 5",1,32,9, 43 ,4800000,150000,4800000,150000,25.05.2018,06.07.2018
6720,"ул. Парковая 13-я, д. 35, к. 5",1,"31,6",5, 188 ,5200000,164557,4500000,142406,13.12.2017,18.06.2018
6721,"ул. Парковая 13-я, д. 35, к. 5",1,"32,8",7, 295 ,4950000,150915,5300000,161586,29.06.2017,19.04.2018
6722,"ул. Парковая 13-я, д. 35, к. 5",1,32,8, 204 ,4950000,154688,4950000,154688,19.07.2017,07.02.2018
6723,"ул. Парковая 13-я, д. 35, к. 5",2,38,3, 293 ,6800000,178948,5900000,155264,13.10.2016,01.08.2017
6724,"ул. Парковая 13-я, д. 35, к. 5",1,32,2, 328 ,5200000,162500,4500000,140625,23.11.2015,15.10.2016
6725,"ул. Парковая 13-я, д. 35, к. 5",2,52,8, 20 ,6700000,128847,6700000,128847,09.09.2015,28.09.2015
6726,"ул. Парковая 13-я, д. 35, к. 5",1,35,8, 118 ,5500000,157143,5200000,148572,27.05.2015,21.09.2015
6727,"ул. Парковая 13-я, д. 35, к. 5",2,38,8, 118 ,6490000,170790,6200000,163158,27.05.2015,21.09.2015
6728,"ул. Парковая 13-я, д. 35, к. 5",1,33,5, 59 ,5400000,163637,5400000,163637,22.06.2015,19.08.2015
6729,"ул. Парковая 13-я, д. 35, к. 5",2,44,5, 28 ,7000000,159091,7000000,159091,06.05.2015,02.06.2015
6730,"ул. Парковая 13-я, д. 36",2,45,3, 44 ,7500000,166667,7400000,164445,23.09.2019,05.11.2019
6731,"ул. Парковая 13-я, д. 36",2,46,4, 12 ,6500000,141305,6500000,141305,16.08.2018,27.08.2018
6732,"ул. Парковая 13-я, д. 36",2,46,1, 7 ,6500000,141305,6500000,141305,01.02.2018,07.02.2018
6733,"ул. Парковая 13-я, д. 36",2,46,1, 313 ,6000000,130435,6500000,141305,19.09.2016,28.07.2017
6734,"ул. Парковая 13-я, д. 36",1,32,3, 9 ,4800000,150000,4800000,150000,27.01.2016,04.02.2016
6735,"ул. Парковая 13-я, д. 36",2,42,5, 15 ,6180000,147143,6180000,147143,10.03.2015,24.03.2015
6736,"ул. Парковая 13-я, д. 36",2,45,3, 15 ,6400000,142223,6400000,142223,10.03.2015,24.03.2015
6737,"ул. Парковая 13-я, д. 37, к. 1",2,"45,7",5, 4 ,6790000,148578,6790000,148578,26.03.2019,29.03.2019
6738,"ул. Парковая 13-я, д. 37, к. 1",2,"44,8",2, 14 ,5600000,125001,5600000,125001,10.11.2016,23.11.2016
6739,"ул. Парковая 13-я, д. 37, к. 2",1,35,3, 26 ,6200000,177143,5750000,164286,30.08.2019,24.09.2019
6740,"ул. Парковая 13-я, д. 37, к. 2",2,42,4, 88 ,5600000,133334,5500000,130953,07.06.2016,02.09.2016
6741,"ул. Парковая 13-я, д. 37, к. 2",2,46,3, 46 ,7000000,152174,7000000,152174,14.10.2015,28.11.2015
6742,"ул. Парковая 13-я, д. 37, к. 2",2,46,5, 226 ,7350000,159783,6300000,136957,15.02.2015,28.09.2015
6743,"ул. Парковая 13-я, д. 37, к. 3",1,38,5, 117 ,8200000,215790,7850000,206579,10.10.2019,03.02.2020
6744,"ул. Парковая 13-я, д. 37, к. 3",2,"59,4",10, 37 ,12500000,210438,12500000,210438,27.05.2019,02.07.2019
6745,"ул. Парковая 13-я, д. 37, к. 3",2,52,2, 90 ,9100000,175000,8850000,170193,08.02.2018,08.05.2018
6746,"ул. Парковая 13-я, д. 37, к. 3",2,"52,3",10, 176 ,9500000,181645,9500000,181645,16.08.2017,07.02.2018
6747,"ул. Парковая 13-я, д. 37, к. 3",2,52,4, 128 ,9300000,178847,9300000,178847,07.09.2016,12.01.2017
6748,"ул. Парковая 13-я, д. 37, к. 3",1,"37,8",4, 8 ,6830000,180688,6830000,180688,25.01.2016,01.02.2016
6749,"ул. Парковая 13-я, д. 37, к. 3",2,64,13, 16 ,12000000,187500,12000000,187500,10.03.2015,25.03.2015
6750,"ул. Парковая 13-я, д. 37, к. 3",1,38,12, 14 ,7500000,197369,7500000,197369,10.03.2015,23.03.2015
6751,"ул. Парковая 13-я, д. 38, к. 2",1,"36,7",3, 31 ,7800000,212535,7800000,212535,01.07.2020,В продаже
