,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
12633,"пер. Колобовский 1-й, д. 14",1,34,9, 196 ,14200000,417648,13800000,405883,21.07.2015,01.02.2016
12634,"пер. Колобовский 1-й, д. 14",2,"46,4",8, 323 ,14900000,321121,15750000,339440,08.12.2014,26.10.2015
12635,"пер. Колобовский 1-й, д. 14",1,42,8, 213 ,20300000,483334,23000000,547620,27.11.2014,27.06.2015
12636,"пер. Колобовский 1-й, д. 14",2,"42,8",8, 58 ,12400000,289720,12400000,289720,19.04.2015,15.06.2015
12637,"пер. Колобовский 1-й, д. 14",1,42,8, 163 ,30350000,722620,30350000,722620,27.11.2014,08.05.2015
12638,"пер. Колобовский 1-й, д. 14",1,42,1, 142 ,30350000,722620,30350000,722620,27.11.2014,17.04.2015
12639,"пер. Колобовский 1-й, д. 14",2,45,6, 59 ,13650000,303334,13650000,303334,04.02.2015,03.04.2015
12640,"пер. Колобовский 1-й, д. 14",2,49,7, 63 ,14900000,304082,14900000,304082,04.12.2014,04.02.2015
12641,"пер. Колобовский 1-й, д. 14",2,48,6, 52 ,14000000,291667,14000000,291667,06.12.2014,26.01.2015
12642,"пер. Колобовский 1-й, д. 14",1,45,6, 8 ,16700000,371112,16700000,371112,14.01.2015,21.01.2015
12643,"пер. Колобовский 1-й, д. 15/6, стр. 1",4,113,3, 722 ,33300000,294691,33500000,296461,20.02.2018,11.02.2020
12644,"пер. Колобовский 1-й, д. 15/6, стр. 1",1,40,9, 157 ,14000000,350000,13700000,342500,25.08.2015,28.01.2016
12645,"пер. Колобовский 1-й, д. 15/6, стр. 1",5,115,3, 15 ,32000000,278261,32000000,278261,04.09.2015,18.09.2015
12646,"пер. Колобовский 1-й, д. 15/6, стр. 1",4,110,2, 120 ,29600000,269091,29000000,263637,27.11.2014,26.03.2015
12647,"пер. Колобовский 1-й, д. 16, стр. 2",5,88,2, 10 ,28000000,318182,28000000,318182,22.07.2020,В продаже
12648,"пер. Колобовский 1-й, д. 16, стр. 2",4,"89,9",1, 210 ,35500000,394884,35500000,394884,04.01.2020,В продаже
12649,"пер. Колобовский 1-й, д. 16, стр. 2",3,"68,8",3, 139 ,27000000,392442,27000000,392442,09.11.2019,26.03.2020
12650,"пер. Колобовский 1-й, д. 16, стр. 2",2,100,4, 286 ,55000000,550000,38000000,380000,28.04.2017,07.02.2018
12651,"пер. Колобовский 1-й, д. 16, стр. 2",5,88,2, 596 ,30000000,340910,25000000,284091,17.06.2015,01.02.2017
12652,"пер. Колобовский 1-й, д. 16, стр. 2",4,80,2, 89 ,21000000,262500,21000000,262500,24.10.2016,20.01.2017
12653,"пер. Колобовский 1-й, д. 16, стр. 2",4,80,1, 55 ,21000000,262500,21000000,262500,31.08.2016,24.10.2016
12654,"пер. Колобовский 1-й, д. 16, стр. 2",2,110,4, 8 ,55000000,500000,55000000,500000,25.01.2016,01.02.2016
12655,"пер. Колобовский 1-й, д. 16, стр. 2",1,40,9, 208 ,12200000,305000,13900000,347500,09.07.2015,01.02.2016
12656,"пер. Колобовский 1-й, д. 16, стр. 2",5,115,3, 12 ,32000000,278261,32000000,278261,04.09.2015,15.09.2015
12657,"пер. Колобовский 1-й, д. 16, стр. 2",1,40,8, 20 ,14250000,356250,14250000,356250,13.07.2015,01.08.2015
12658,"пер. Колобовский 1-й, д. 16, стр. 2",5,90,1, 177 ,23500000,261112,23500000,261112,27.11.2014,22.05.2015
12659,"пер. Колобовский 1-й, д. 16, стр. 2",2,110,4, 47 ,39000000,354546,72000000,654546,10.03.2015,25.04.2015
12660,"пер. Колобовский 1-й, д. 16, стр. 2",4,90,2, 17 ,23500000,261112,23500000,261112,10.03.2015,26.03.2015
12661,"пер. Колобовский 1-й, д. 16, стр. 1",2,146,6, 8 ,99000000,678083,99000000,678083,26.12.2019,02.01.2020
12662,"пер. Колобовский 1-й, д. 16, стр. 1",4,165,3, 687 ,102750000,622758,105050000,636690,16.10.2017,02.09.2019
12663,"пер. Колобовский 1-й, д. 16, стр. 1",4,150,3, 360 ,91510000,610053,104570000,697135,19.03.2018,13.03.2019
12664,"пер. Колобовский 1-й, д. 16, стр. 1",3,182,3, 634 ,138500000,760990,135000000,741759,10.11.2016,05.08.2018
12665,"пер. Колобовский 1-й, д. 16, стр. 1",4,182,3, 923 ,201410000,1106649,111180000,610868,15.10.2015,24.04.2018
12666,"пер. Колобовский 1-й, д. 16, стр. 1",2,146,6, 63 ,99000000,678083,99000000,678083,26.10.2017,27.12.2017
12667,"пер. Колобовский 1-й, д. 16, стр. 1",3,182,3, 65 ,99000000,543957,138000000,758242,29.11.2016,01.02.2017
12668,"пер. Колобовский 1-й, д. 16, стр. 1",4,150,3, 77 ,118230000,788204,154180000,1027896,27.11.2015,11.02.2016
12669,"пер. Колобовский 1-й, д. 16, стр. 1",3,"123,8",2, 297 ,107330000,866923,121370000,980332,27.11.2014,19.09.2015
12670,"пер. Колобовский 1-й, д. 16, стр. 1",3,133,2, 90 ,118800000,893234,118800000,893234,19.02.2015,19.05.2015
12671,"пер. Колобовский 1-й, д. 16, стр. 1",3,125,2, 66 ,76500000,612000,76500000,612000,27.11.2014,31.01.2015
12672,"пер. Колобовский 1-й, д. 18",2,"41,9",1, 4 ,19130000,456611,19130000,456611,19.09.2018,22.09.2018
12673,"пер. Колобовский 1-й, д. 18",2,42,1, 243 ,13000000,309524,13000000,309524,27.11.2017,27.07.2018
12674,"пер. Колобовский 1-й, д. 18",3,121,5, 8 ,78670000,650148,78670000,650148,25.01.2016,01.02.2016
12675,"пер. Колобовский 1-й, д. 18",2,42,1, 210 ,12500000,297620,12500000,297620,03.02.2015,31.08.2015
12676,"пер. Колобовский 1-й, д. 18",3,121,5, 28 ,43800000,361984,43800000,361984,12.04.2015,09.05.2015
12677,"пер. Колобовский 1-й, д. 25, стр. 2",4,130,3, 8 ,42000000,323077,42000000,323077,26.12.2019,02.01.2020
12678,"пер. Колобовский 1-й, д. 25, стр. 2",4,130,3, 487 ,52000000,400000,42000000,323077,04.02.2017,05.06.2018
12679,"пер. Колобовский 1-й, д. 25, стр. 2",4,105,3, 70 ,44000000,419048,44000000,419048,06.12.2017,13.02.2018
12680,"пер. Колобовский 1-й, д. 25, стр. 2",4,83,3, 109 ,22000000,265061,22500000,271085,04.10.2017,20.01.2018
12681,"пер. Колобовский 1-й, д. 25, стр. 2",4,120,3, 4 ,44000000,366667,44000000,366667,30.10.2017,02.11.2017
12682,"пер. Колобовский 1-й, д. 25, стр. 2",студия,82,1, 70 ,3200000,39025,3100000,37805,22.08.2016,30.10.2016
12683,"пер. Колобовский 1-й, д. 27/3, стр. 2",2,54,1, 240 ,13000000,240741,13000000,240741,17.04.2018,12.12.2018
12684,"пер. Колобовский 1-й, д. 27/3, стр. 2",5,130,6, 4 ,45000000,346154,45000000,346154,19.11.2018,22.11.2018
12685,"пер. Колобовский 1-й, д. 27/3, стр. 2",1,35,4, 5 ,9000000,257143,9000000,257143,12.10.2018,16.10.2018
12686,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,56,3, 7 ,13800000,246429,13800000,246429,01.02.2018,07.02.2018
12687,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,"97,7",6, 386 ,30200000,309110,25000000,255886,28.10.2016,17.11.2017
12688,"пер. Колобовский 1-й, д. 27/3, стр. 2",2,56,1, 273 ,14700000,262500,14900000,266072,01.06.2016,28.02.2017
12689,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,95,5, 246 ,36000000,378948,36000000,378948,01.06.2016,01.02.2017
12690,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,56,3, 542 ,16000000,285715,14400000,257143,16.05.2015,07.11.2016
12691,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,96,2, 18 ,32000000,333334,34000000,354167,23.09.2016,10.10.2016
12692,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,56,2, 100 ,16000000,285715,15000000,267858,22.07.2015,29.10.2015
12693,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,"221,9",5, 6 ,134850000,607707,134850000,607707,23.09.2015,28.09.2015
12694,"пер. Колобовский 1-й, д. 27/3, стр. 2",5,207,4, 6 ,224400000,1084058,224400000,1084058,23.09.2015,28.09.2015
12695,"пер. Колобовский 1-й, д. 27/3, стр. 2",5,"296,7",5, 6 ,201020000,677537,201020000,677537,23.09.2015,28.09.2015
12696,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,"143,7",3, 6 ,137770000,958768,137770000,958768,23.09.2015,28.09.2015
12697,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,207,5, 6 ,148750000,718600,148750000,718600,23.09.2015,28.09.2015
12698,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,"110,7",7, 6 ,45750000,413312,45750000,413312,23.09.2015,28.09.2015
12699,"пер. Колобовский 1-й, д. 27/3, стр. 2",2,80,3, 128 ,41600000,520000,41600000,520000,24.05.2015,28.09.2015
12700,"пер. Колобовский 1-й, д. 27/3, стр. 2",1,45,19, 160 ,7200000,160000,7000000,155556,22.04.2015,28.09.2015
12701,"пер. Колобовский 1-й, д. 27/3, стр. 2",5,227,5, 306 ,85000000,374450,95000000,418503,27.11.2014,28.09.2015
12702,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,74,2, 16 ,18000000,243244,18000000,243244,10.03.2015,25.03.2015
12703,"пер. Колобовский 1-й, д. 27/3, стр. 2",2,55,1, 119 ,12000000,218164,12000000,218164,27.11.2014,25.03.2015
12704,"пер. Колобовский 1-й, д. 27/3, стр. 2",4,94,2, 119 ,23000000,244681,21990000,233937,27.11.2014,25.03.2015
12705,"пер. Колобовский 1-й, д. 27/3, стр. 2",3,75,1, 58 ,14500000,193334,14500000,193334,27.11.2014,23.01.2015
12706,"пер. Коптельский 1-й, д. 9, стр. 1",4,91,4, 907 ,25000000,274726,25000000,274726,06.02.2018,В продаже
12707,"пер. Коптельский 1-й, д. 9, стр. 1",2,"60,7",3, 15 ,10000000,164745,10000000,164745,19.05.2018,02.06.2018
12708,"пер. Коптельский 1-й, д. 9, стр. 1",2,"60,2",1, 190 ,13000000,215947,11500000,191030,02.08.2017,07.02.2018
12709,"пер. Коптельский 1-й, д. 14",1,"65,2",4, 44 ,16950000,259970,15750000,241565,08.02.2018,23.03.2018
12710,"пер. Коптельский 1-й, д. 14, стр. 1",2,57,4, 117 ,21000000,368422,20800000,364913,18.01.2019,14.05.2019
12711,"пер. Коптельский 1-й, д. 14, стр. 1",1,"37,4",6, 91 ,11500000,307487,12500000,334225,28.08.2018,26.11.2018
12712,"пер. Коптельский 1-й, д. 14, стр. 1",1,40,5, 99 ,14900000,372500,11000000,275000,17.08.2016,23.11.2016
12713,"пер. Коптельский 1-й, д. 14, стр. 1",2,"57,4",5, 280 ,22810000,397451,18690000,325626,25.01.2016,30.10.2016
12714,"пер. Коптельский 1-й, д. 14, стр. 1",1,39,4, 182 ,18000000,461539,14400000,369231,08.03.2016,05.09.2016
12715,"пер. Коптельский 1-й, д. 14, стр. 1",2,57,2, 178 ,28000000,491229,28000000,491229,15.12.2014,10.06.2015
12716,"пер. Коптельский 1-й, д. 20",5,98,4, 111 ,30000000,306123,30000000,306123,16.04.2015,04.08.2015
12717,"пер. Коптельский 1-й, д. 24, стр. 3",2,34,12, 385 ,12600000,370589,11900000,350000,24.09.2018,13.10.2019
12718,"пер. Коптельский 1-й, д. 24, стр. 3",1,34,12, 12 ,16400000,482353,16400000,482353,12.09.2018,23.09.2018
12719,"пер. Коптельский 1-й, д. 24, стр. 3",2,43,4, 78 ,9100000,211628,9100000,211628,08.04.2018,24.06.2018
12720,"пер. Коптельский 1-й, д. 24, стр. 3",2,40,4, 357 ,9700000,242500,9100000,227500,29.06.2017,20.06.2018
12721,"пер. Коптельский 1-й, д. 24, стр. 3",2,39,2, 158 ,9000000,230770,9000000,230770,15.12.2017,21.05.2018
12722,"пер. Коптельский 1-й, д. 24, стр. 3",2,40,5, 7 ,8500000,212500,8500000,212500,01.02.2018,07.02.2018
12723,"пер. Коптельский 1-й, д. 24, стр. 3",1,36,11, 224 ,9500000,263889,7500000,208334,04.02.2017,15.09.2017
12724,"пер. Коптельский 1-й, д. 24, стр. 3",1,36,11, 36 ,7800000,216667,7500000,208334,07.08.2017,11.09.2017
12725,"пер. Коптельский 1-й, д. 26, стр. 1",2,55,2, 1531 ,11500000,209091,9900000,180000,25.10.2015,02.01.2020
12726,"пер. Коптельский 1-й, д. 26, стр. 1",2,55,1, 1852 ,10200000,185455,7950000,144546,08.12.2014,02.01.2020
12727,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,4, 10 ,8850000,252858,8850000,252858,13.08.2018,22.08.2018
12728,"пер. Коптельский 1-й, д. 26, стр. 1",2,72,1, 22 ,7500000,104167,7500000,104167,09.10.2016,30.10.2016
12729,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,1, 36 ,11320000,323286,11320000,323286,01.06.2016,06.07.2016
12730,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,4, 5 ,6400000,182858,6400000,182858,17.09.2015,21.09.2015
12731,"пер. Коптельский 1-й, д. 26, стр. 1",1,38,3, 5 ,7000000,184211,7000000,184211,17.09.2015,21.09.2015
12732,"пер. Коптельский 1-й, д. 26, стр. 1",1,37,4, 5 ,6900000,186487,6900000,186487,17.09.2015,21.09.2015
12733,"пер. Коптельский 1-й, д. 26, стр. 1",1,36,4, 14 ,5500000,152778,5500000,152778,04.09.2015,17.09.2015
12734,"пер. Коптельский 1-й, д. 26, стр. 1",3,74,4, 14 ,11600000,156757,11600000,156757,04.09.2015,17.09.2015
12735,"пер. Коптельский 1-й, д. 26, стр. 1",1,40,4, 20 ,8500000,212500,8500000,212500,29.08.2015,17.09.2015
12736,"пер. Коптельский 1-й, д. 26, стр. 1",5,250,20, 17 ,96670000,386672,96670000,386672,10.03.2015,26.03.2015
12737,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,1, 14 ,7540000,215516,7540000,215516,10.03.2015,23.03.2015
12738,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,1, 97 ,9240000,264039,10590000,302472,27.11.2014,03.03.2015
12739,"пер. Коптельский 1-й, д. 26, стр. 1",1,35,1, 56 ,7980000,228072,8840000,252429,27.11.2014,21.01.2015
12740,"пер. Коптельский 1-й, д. 26, стр. 1",5,250,20, 7 ,119160000,476629,135960000,543821,27.11.2014,03.12.2014
12741,"проезд. Красногвардейский 2-й, д. 2",3,54,2, 43 ,13250000,245371,13250000,245371,07.10.2019,18.11.2019
12742,"проезд. Красногвардейский 2-й, д. 2",3,51,1, 1068 ,12900000,252942,10700000,209804,10.11.2016,13.10.2019
12743,"проезд. Красногвардейский 2-й, д. 2",1,35,2, 204 ,10000000,285715,9500000,271429,04.04.2018,24.10.2018
12744,"проезд. Красногвардейский 2-й, д. 2",3,51,1, 60 ,10700000,209804,10700000,209804,12.04.2018,10.06.2018
12745,"проезд. Красногвардейский 2-й, д. 2",1,32,1, 88 ,6900000,215625,6850000,214063,12.11.2017,07.02.2018
12746,"проезд. Красногвардейский 2-й, д. 2",1,30,1, 160 ,8000000,266667,7500000,250000,01.09.2017,07.02.2018
12747,"проезд. Красногвардейский 2-й, д. 2",1,32,4, 31 ,7000000,218750,7000000,218750,11.11.2017,11.12.2017
12748,"проезд. Красногвардейский 2-й, д. 2",1,33,2, 23 ,9500000,287879,9500000,287879,10.08.2017,01.09.2017
12749,"проезд. Красногвардейский 2-й, д. 2",3,56,2, 112 ,11500000,205358,11500000,205358,22.09.2016,11.01.2017
12750,"проезд. Красногвардейский 1-й, д. 4, к. А, стр. 1",1,"29,9",1, 52 ,11500000,384616,10450000,349499,27.04.2020,17.06.2020
12751,"проезд. Красногвардейский 1-й, д. 4, к. А, стр. 1",2,45,3, 21 ,7800000,173334,7800000,173334,16.06.2018,06.07.2018
12752,"проезд. Красногвардейский 1-й, д. 4, к. А, стр. 1",2,"43,4",5, 105 ,8000000,184332,7750000,178572,14.10.2016,26.01.2017
12753,"проезд. Красногвардейский 1-й, д. 4, к. А, стр. 1",2,"44,3",3, 15 ,8500000,191874,8630000,194809,15.07.2015,29.07.2015
12754,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",4,"95,3",2, 199 ,40000000,419728,36500000,383002,27.10.2018,13.05.2019
12755,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",2,62,2, 317 ,13500000,217742,12000000,193549,11.10.2016,23.08.2017
12756,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",1,38,3, 117 ,9100000,239474,8600000,226316,21.02.2017,17.06.2017
12757,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",2,"61,1",5, 191 ,12000000,196400,12000000,196400,26.07.2016,01.02.2017
12758,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",3,65,2, 9 ,12950000,199231,12950000,199231,20.10.2016,28.10.2016
12759,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",3,"77,8",5, 9 ,18500000,237790,18500000,237790,30.09.2016,08.10.2016
12760,"проезд. Красногвардейский 1-й, д. 4, к. Б, стр. 2",4,100,2, 177 ,21500000,215000,21500000,215000,27.11.2014,22.05.2015
12761,"проезд. Красногвардейский 1-й, д. 6",2,"56,4",4, 335 ,15500000,274823,14000000,248227,21.11.2018,21.10.2019
12762,"проезд. Красногвардейский 1-й, д. 6",3,79,4, 676 ,18000000,227849,13800000,174684,25.08.2016,01.07.2018
12763,"проезд. Красногвардейский 1-й, д. 6",4,95,3, 96 ,23500000,247369,25000000,263158,03.08.2017,06.11.2017
12764,"проезд. Красногвардейский 1-й, д. 6",3,79,4, 104 ,15500000,196203,14500000,183545,10.11.2016,21.02.2017
12765,"проезд. Красногвардейский 1-й, д. 6",4,94,3, 16 ,20550000,218618,20550000,218618,10.03.2015,25.03.2015
12766,"проезд. Красногвардейский 1-й, д. 6",2,53,5, 97 ,12500000,235850,12500000,235850,27.11.2014,03.03.2015
12767,"проезд. Красногвардейский 1-й, д. 6",4,92,3, 97 ,17000000,184783,17000000,184783,27.11.2014,03.03.2015
12768,"проезд. Красногвардейский 1-й, д. 6",4,92,3, 66 ,20850000,226631,20850000,226631,27.11.2014,31.01.2015
12769,"проезд. Красногвардейский 1-й, д. 8",2,"36,5",5, 8 ,8000000,219179,8000000,219179,26.12.2019,02.01.2020
12770,"проезд. Красногвардейский 1-й, д. 8",2,"36,5",5, 437 ,8000000,219179,9200000,252055,21.08.2018,31.10.2019
12771,"проезд. Красногвардейский 1-й, д. 8",2,37,9, 39 ,10000000,270271,9990000,270000,19.08.2019,26.09.2019
12772,"проезд. Красногвардейский 1-й, д. 8",2,"37,2",5, 46 ,8000000,215054,8150000,219087,26.08.2018,10.10.2018
12773,"проезд. Красногвардейский 1-й, д. 8",3,90,9, 87 ,29500000,327769,29500000,327769,07.08.2017,01.11.2017
12774,"проезд. Красногвардейский 1-й, д. 8",3,95,6, 87 ,32550000,342639,32550000,342639,07.08.2017,01.11.2017
12775,"проезд. Красногвардейский 1-й, д. 8",3,95,7, 87 ,32740000,344637,32740000,344637,07.08.2017,01.11.2017
12776,"проезд. Красногвардейский 1-й, д. 8",2,71,6, 87 ,21670000,305185,22100000,311310,07.08.2017,01.11.2017
12777,"проезд. Красногвардейский 1-й, д. 8",2,90,6, 87 ,32220000,358000,32220000,358000,07.08.2017,01.11.2017
12778,"проезд. Красногвардейский 1-й, д. 8",2,62,6, 87 ,20400000,329025,20400000,329025,24.04.2017,19.07.2017
12779,"проезд. Красногвардейский 1-й, д. 8",3,90,7, 7 ,28580000,317527,28580000,317527,20.06.2017,26.06.2017
12780,"проезд. Красногвардейский 1-й, д. 8",2,62,10, 62 ,19700000,317717,19700000,317717,04.02.2017,06.04.2017
12781,"проезд. Красногвардейский 1-й, д. 8",2,90,10, 41 ,34010000,377889,34010000,377889,04.02.2017,16.03.2017
12782,"проезд. Красногвардейский 1-й, д. 8",2,95,13, 20 ,30430000,320309,30430000,320309,04.02.2017,23.02.2017
12783,"проезд. Красногвардейский 1-й, д. 8",1,33,8, 43 ,9300000,281819,9200000,278788,11.01.2017,22.02.2017
12784,"проезд. Красногвардейский 1-й, д. 8",2,"37,1",9, 149 ,9500000,256065,8800000,237197,03.08.2016,29.12.2016
12785,"проезд. Красногвардейский 1-й, д. 8",2,62,5, 55 ,18000000,290323,18000000,290323,06.09.2016,30.10.2016
12786,"проезд. Красногвардейский 1-й, д. 8",3,150,60, 482 ,78460000,523042,69000000,460000,07.07.2015,30.10.2016
12787,"проезд. Красногвардейский 1-й, д. 8",2,"36,5",5, 68 ,10000000,273973,9700000,265754,12.03.2016,18.05.2016
12788,"проезд. Красногвардейский 1-й, д. 8",2,65,15, 8 ,30000000,461539,30000000,461539,25.01.2016,01.02.2016
12789,"проезд. Красногвардейский 1-й, д. 8",2,94,30, 8 ,52710000,560718,52710000,560718,25.01.2016,01.02.2016
12790,"проезд. Красногвардейский 1-й, д. 8",2,65,20, 8 ,30000000,461539,30000000,461539,25.01.2016,01.02.2016
12791,"проезд. Красногвардейский 1-й, д. 8",2,37,4, 5 ,6000000,162163,6000000,162163,17.09.2015,21.09.2015
12792,"проезд. Красногвардейский 1-й, д. 8",2,38,8, 5 ,8000000,210527,8000000,210527,17.09.2015,21.09.2015
12793,"проезд. Красногвардейский 1-й, д. 8",1,40,1, 299 ,9500000,237500,9600000,240000,27.11.2014,21.09.2015
12794,"проезд. Красногвардейский 1-й, д. 8",2,94,30, 72 ,34680000,368910,34680000,368910,21.06.2015,31.08.2015
12795,"проезд. Красногвардейский 1-й, д. 8",1,33,1, 69 ,7500000,227273,7500000,227273,04.06.2015,11.08.2015
12796,"проезд. Красногвардейский 1-й, д. 8",2,64,64, 26 ,35530000,555091,35530000,555091,21.06.2015,16.07.2015
12797,"проезд. Красногвардейский 1-й, д. 8",1,86,52, 52 ,69780000,811380,57070000,663590,26.03.2015,16.05.2015
12798,"проезд. Красногвардейский 1-й, д. 8",1,91,51, 52 ,75340000,827871,61610000,677078,26.03.2015,16.05.2015
12799,"проезд. Красногвардейский 1-й, д. 8",1,93,48, 58 ,72370000,778196,59190000,636451,20.03.2015,16.05.2015
12800,"проезд. Красногвардейский 1-й, д. 8",1,92,53, 58 ,77680000,844378,63530000,690578,20.03.2015,16.05.2015
12801,"проезд. Красногвардейский 1-й, д. 8",2,80,45, 17 ,39030000,487927,39030000,487927,10.03.2015,26.03.2015
12802,"проезд. Красногвардейский 1-й, д. 8",3,178,45, 17 ,67030000,376551,67030000,376551,10.03.2015,26.03.2015
12803,"проезд. Красногвардейский 1-й, д. 8",4,235,80, 17 ,127220000,541341,127220000,541341,10.03.2015,26.03.2015
12804,"проезд. Красногвардейский 1-й, д. 8",3,152,28, 120 ,51300000,337500,50490000,332195,27.11.2014,26.03.2015
12805,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,31,1, 1450 ,6490000,209355,6600000,212904,14.01.2016,02.01.2020
12806,"проезд. Красногвардейский 1-й, д. 18, к. 2",3,58,4, 7 ,12500000,215518,12500000,215518,29.03.2019,04.04.2019
12807,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,32,4, 8 ,7500000,234375,7500000,234375,21.07.2018,28.07.2018
12808,"проезд. Красногвардейский 1-й, д. 18, к. 2",2,42,5, 4 ,9100000,216667,9100000,216667,22.06.2018,25.06.2018
12809,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,31,3, 21 ,6900000,222581,6900000,222581,13.04.2018,03.05.2018
12810,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,56,4, 161 ,3500000,62500,4500000,80358,22.09.2017,01.03.2018
12811,"проезд. Красногвардейский 1-й, д. 18, к. 2",3,53,4, 189 ,10900000,205661,11500000,216982,03.08.2017,07.02.2018
12812,"проезд. Красногвардейский 1-й, д. 18, к. 2",3,56,4, 75 ,10800000,192858,10690000,190893,04.02.2017,19.04.2017
12813,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,"30,1",3, 9 ,8200000,272426,8200000,272426,09.10.2016,17.10.2016
12814,"проезд. Красногвардейский 1-й, д. 18, к. 2",2,42,3, 235 ,8000000,190477,7500000,178572,21.08.2015,11.04.2016
12815,"проезд. Красногвардейский 1-й, д. 18, к. 2",3,56,4, 79 ,24990000,446250,24990000,446250,25.09.2015,12.12.2015
12816,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,31,4, 120 ,7500000,241936,7500000,241936,08.12.2014,06.04.2015
12817,"проезд. Красногвардейский 1-й, д. 18, к. 2",1,33,3, 14 ,8200000,248455,8200000,248455,27.11.2014,10.12.2014
12818,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",1,"30,5",3, 16 ,8600000,281968,8600000,281968,12.10.2018,27.10.2018
12819,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",3,"55,4",4, 128 ,12700000,229242,11500000,207582,30.09.2016,04.02.2017
12820,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",2,41,2, 137 ,8900000,217074,8900000,217074,20.05.2016,03.10.2016
12821,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",1,36,5, 248 ,8100000,225000,7190000,199723,11.02.2015,16.10.2015
12822,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",4,81,4, 23 ,16000000,197531,16000000,197531,04.09.2015,26.09.2015
12823,"проезд. Красногвардейский 1-й, д. 18/1, к. 3",1,"30,1",2, 86 ,7100000,235881,7100000,235881,08.12.2014,03.03.2015
12824,"проезд. Красногвардейский 1-й, д. 20",3,"75,2",4, 161 ,15900000,211437,16000000,212766,30.08.2018,06.02.2019
12825,"проезд. Красногвардейский 1-й, д. 20",3,75,3, 91 ,17500000,233334,16000000,213334,11.05.2018,09.08.2018
12826,"проезд. Красногвардейский 1-й, д. 20",1,35,2, 13 ,7000000,200000,7000000,200000,18.05.2018,30.05.2018
12827,"проезд. Красногвардейский 1-й, д. 20",1,36,4, 320 ,8000000,222223,8000000,222223,21.06.2017,06.05.2018
12828,"проезд. Красногвардейский 1-й, д. 20",1,36,4, 131 ,7600000,211112,7000000,194445,03.08.2017,11.12.2017
12829,"проезд. Красногвардейский 1-й, д. 20",3,74,1, 24 ,11900000,160811,11700000,158109,15.08.2016,07.09.2016
12830,"проезд. Красногвардейский 1-й, д. 20",1,88,11, 62 ,46920000,533182,42430000,482182,01.06.2016,01.08.2016
12831,"проезд. Красногвардейский 1-й, д. 20А",2,"85,7",2, 12 ,20000000,233373,20000000,233373,20.07.2020,В продаже
12832,"проезд. Красногвардейский 1-й, д. 20А",3,"88,4",5, 24 ,17300000,195702,17300000,195702,08.07.2020,В продаже
12833,"проезд. Красногвардейский 1-й, д. 20А",3,"90,4",3, 866 ,19450000,215155,16950000,187500,14.08.2017,27.12.2019
12834,"проезд. Красногвардейский 1-й, д. 20А",3,90,4, 271 ,18000000,200000,17350000,192778,23.08.2018,20.05.2019
12835,"проезд. Красногвардейский 1-й, д. 20А",2,"68,6",6, 181 ,16000000,233237,16000000,233237,29.10.2018,27.04.2019
12836,"проезд. Красногвардейский 1-й, д. 20А",2,"65,6",5, 393 ,16500000,251525,16500000,251525,28.10.2017,24.11.2018
12837,"проезд. Красногвардейский 1-й, д. 20А",2,66,7, 52 ,14500000,219697,13900000,210607,26.09.2018,16.11.2018
12838,"проезд. Красногвардейский 1-й, д. 20А",3,75,2, 441 ,16000000,213334,13000000,173334,21.07.2017,04.10.2018
12839,"проезд. Красногвардейский 1-й, д. 20А",3,72,6, 1028 ,15500000,215278,14150000,196528,01.10.2015,24.07.2018
