,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
4291,"ул. 12-я Красноармейская, д. 29, лит. А",2,"68,3",1, 36 ,6200000,90776,6200000,90776,28.09.2018,02.11.2018
4292,"ул. 12-я Красноармейская, д. 29, лит. А",3,"74,8",1, 882 ,6900000,92246,7000000,93583,27.11.2014,26.04.2017
4293,"ул. 12-я Красноармейская, д. 29, лит. А",3,"78,8",1, 56 ,5500000,69797,5500000,69797,24.08.2015,18.10.2015
4294,"ул. 12-я Красноармейская, д. 29, лит. А",3,"74,8",1, 16 ,6000000,80214,6000000,80214,27.11.2014,12.12.2014
4295,"ул. 12-я Красноармейская, д. 32, лит. А",2,"52,8",3, 89 ,6500000,123107,6400000,121213,04.05.2020,В продаже
4296,"ул. 12-я Красноармейская, д. 32, лит. А",4,"99,2",1, 90 ,10700000,107863,10700000,107863,03.05.2020,В продаже
4297,"ул. 12-я Красноармейская, д. 32, лит. А",2,"43,2",1, 75 ,6160000,142593,5000000,115741,23.12.2019,06.03.2020
4298,"ул. 12-я Красноармейская, д. 32, лит. А",4,"81,4",2, 166 ,8600000,105652,8300000,101966,13.11.2018,27.04.2019
4299,"ул. 12-я Красноармейская, д. 32, лит. А",3,80,2, 546 ,6500000,81250,6500000,81250,07.10.2016,05.04.2018
4300,"ул. 12-я Красноармейская, д. 32, лит. А",2,46,3, 33 ,6350000,138044,6350000,138044,02.02.2018,06.03.2018
4301,"ул. 12-я Красноармейская, д. 32, лит. А",2,50,3, 190 ,5100000,102000,5100000,102000,03.08.2017,08.02.2018
4302,"ул. 12-я Красноармейская, д. 34, лит. А",4,101,5, 24 ,12000000,118812,12000000,118812,08.05.2020,31.05.2020
4303,"ул. 12-я Красноармейская, д. 34, лит. А",6,"148,1",4, 532 ,12400000,83728,10590000,71506,29.08.2018,11.02.2020
4304,"ул. 12-я Красноармейская, д. 34, лит. А",2,60,3, 8 ,4990000,83167,4990000,83167,26.12.2019,02.01.2020
4305,"ул. 12-я Красноармейская, д. 34, лит. А",2,60,3, 68 ,6800000,113334,6690000,111500,19.09.2019,25.11.2019
4306,"ул. 12-я Красноармейская, д. 34, лит. А",3,"83,2",4, 450 ,7900000,94952,7490000,90025,15.08.2017,07.11.2018
4307,"ул. 12-я Красноармейская, д. 34, лит. А",2,"57,2",3, 84 ,5350000,93532,5350000,93532,04.12.2017,25.02.2018
4308,"ул. 12-я Красноармейская, д. 34, лит. А",2,59,3, 411 ,5800000,98306,5290000,89662,06.12.2016,20.01.2018
4309,"ул. 12-я Красноармейская, д. 34, лит. А",5,145,1, 83 ,10990000,75794,10990000,75794,25.09.2017,16.12.2017
4310,"ул. 12-я Красноармейская, д. 34, лит. А",5,143,2, 421 ,10500000,73427,10000000,69931,05.10.2016,29.11.2017
4311,"ул. 12-я Красноармейская, д. 34, лит. А",3,"87,7",4, 23 ,7900000,90080,7900000,90080,16.08.2017,07.09.2017
4312,"ул. 12-я Красноармейская, д. 34, лит. А",5,120,2, 25 ,10500000,87500,10500000,87500,06.10.2016,30.10.2016
4313,"ул. 12-я Красноармейская, д. 34, лит. А",студия,27,3, 34 ,2150000,79630,2100000,77778,12.09.2015,15.10.2015
4314,"ул. 12-я Красноармейская, д. 34, лит. А",1,196,2, 25 ,2150000,10970,2150000,10970,04.09.2015,28.09.2015
4315,"линия. 12-я В.О., д. 11",3,79,3, 115 ,8700000,110127,8700000,110127,03.03.2020,25.06.2020
4316,"линия. 12-я В.О., д. 11",3,"77,3",3, 1151 ,7300000,94438,7000000,90557,08.11.2016,02.01.2020
4317,"линия. 12-я В.О., д. 11",3,"73,9",2, 209 ,10500000,142084,9300000,125846,27.03.2019,21.10.2019
4318,"линия. 12-я В.О., д. 11",2,78,2, 61 ,9500000,121795,9500000,121795,01.11.2018,31.12.2018
4319,"линия. 12-я В.О., д. 11",2,"73,9",2, 119 ,7700000,104195,7700000,104195,19.05.2018,14.09.2018
4320,"линия. 12-я В.О., д. 11",студия,20,2, 12 ,2600000,130000,2600000,130000,15.08.2018,26.08.2018
4321,"линия. 12-я В.О., д. 11",2,"77,9",2, 275 ,8500000,109115,8150000,104622,03.08.2017,04.05.2018
4322,"линия. 12-я В.О., д. 11",2,78,5, 61 ,6250000,80129,6250000,80129,19.12.2017,17.02.2018
4323,"линия. 12-я В.О., д. 11",2,"62,1",2, 305 ,6800000,109501,6200000,99839,13.03.2017,11.01.2018
4324,"линия. 12-я В.О., д. 11",2,"53,7",5, 118 ,5600000,104284,5200000,96835,13.09.2017,08.01.2018
4325,"линия. 12-я В.О., д. 11",3,78,4, 306 ,6700000,85898,6400000,82052,25.11.2016,26.09.2017
4326,"линия. 12-я В.О., д. 13",9,170,1, 29 ,22000000,129412,22000000,129412,03.07.2020,В продаже
4327,"линия. 12-я В.О., д. 13",3,"88,9",2, 92 ,8500000,95614,8500000,95614,01.05.2020,В продаже
4328,"линия. 12-я В.О., д. 13",4,119,3, 1098 ,9000000,75631,8800000,73942,09.02.2017,11.02.2020
4329,"линия. 12-я В.О., д. 13",5,"179,7",2, 1180 ,14900000,82916,12850000,71509,10.10.2016,02.01.2020
4330,"линия. 12-я В.О., д. 13",11,"183,7",7, 427 ,18500000,100708,17500000,95265,01.07.2018,31.08.2019
4331,"линия. 12-я В.О., д. 13",1,"54,3",6, 121 ,6500000,119706,6500000,119706,23.04.2019,21.08.2019
4332,"линия. 12-я В.О., д. 13",1,"36,4",6, 36 ,4970000,136402,4970000,136402,23.04.2019,28.05.2019
4333,"линия. 12-я В.О., д. 13",4,119,3, 128 ,7800000,65538,8400000,70580,06.11.2017,13.03.2018
4334,"линия. 12-я В.О., д. 13",4,"83,4",1, 165 ,7250000,86931,7250000,86931,27.08.2017,07.02.2018
4335,"линия. 12-я В.О., д. 13",1,"30,5",1, 89 ,3360000,110000,3360000,110000,28.04.2017,25.07.2017
4336,"линия. 12-я В.О., д. 13",1,"54,3",4, 31 ,5200000,95765,5200000,95765,14.06.2017,14.07.2017
4337,"линия. 12-я В.О., д. 13",4,85,1, 69 ,7130000,83883,7250000,85295,02.05.2017,09.07.2017
4338,"линия. 12-я В.О., д. 13",студия,21,1, 33 ,2310000,110000,2310000,110000,28.04.2017,30.05.2017
4339,"линия. 12-я В.О., д. 13",студия,16,1, 30 ,1760000,110000,1760000,110000,17.04.2017,16.05.2017
4340,"линия. 12-я В.О., д. 15",4,"155,4",5, 430 ,12400000,79795,12000000,77221,09.12.2018,11.02.2020
4341,"линия. 12-я В.О., д. 15",4,156,5, 1227 ,9000000,57693,10800000,69231,13.09.2016,22.01.2020
4342,"линия. 12-я В.О., д. 15",4,154,7, 280 ,11200000,72728,12500000,81169,03.08.2017,09.05.2018
4343,"линия. 12-я В.О., д. 15",4,156,5, 133 ,11500000,73718,9700000,62180,17.03.2017,27.07.2017
4344,"линия. 12-я В.О., д. 19, стр. А",3,102,5, 227 ,15850000,155393,16500000,161765,18.12.2019,В продаже
4345,"линия. 12-я В.О., д. 19, стр. А",3,"116,4",5, 378 ,14000000,120275,13000000,111684,20.06.2019,01.07.2020
4346,"линия. 12-я В.О., д. 19, стр. А",5,118,4, 189 ,13700000,116102,12800000,108475,10.09.2019,16.03.2020
4347,"линия. 12-я В.О., д. 19, стр. А",6,"193,5",4, 84 ,19000000,98192,18500000,95608,14.09.2019,06.12.2019
4348,"линия. 12-я В.О., д. 19, стр. А",4,145,4, 478 ,11290000,77863,11290000,77863,07.08.2018,27.11.2019
4349,"линия. 12-я В.О., д. 19, стр. А",3,96,3, 847 ,8300000,86459,7300000,76042,03.08.2017,27.11.2019
4350,"линия. 12-я В.О., д. 19, стр. А",3,"102,6",5, 413 ,18360000,178948,18360000,178948,09.10.2018,25.11.2019
4351,"линия. 12-я В.О., д. 19, стр. А",3,96,3, 517 ,8500000,88542,7600000,79167,22.02.2018,23.07.2019
4352,"линия. 12-я В.О., д. 19, стр. А",3,93,5, 166 ,10900000,117205,10900000,117205,01.11.2018,15.04.2019
4353,"линия. 12-я В.О., д. 19, стр. А",3,"85,3",1, 96 ,8200000,96132,7800000,91442,19.08.2018,22.11.2018
4354,"линия. 12-я В.О., д. 19, стр. А",студия,25,2, 16 ,3250000,130000,3250000,130000,26.08.2018,10.09.2018
4355,"линия. 12-я В.О., д. 19, стр. А",4,98,5, 576 ,9800000,100000,7600000,77552,01.02.2017,30.08.2018
4356,"линия. 12-я В.О., д. 19, стр. А",4,98,3, 186 ,8950000,91327,8950000,91327,07.08.2017,08.02.2018
4357,"линия. 12-я В.О., д. 19, стр. А",4,98,5, 8 ,8150000,83164,8150000,83164,25.10.2017,01.11.2017
4358,"линия. 12-я В.О., д. 19, стр. А",2,69,5, 379 ,6600000,95653,6150000,89131,13.08.2016,26.08.2017
4359,"линия. 12-я В.О., д. 19, стр. А",4,170,3, 394 ,21000000,123530,18700000,110000,01.06.2016,29.06.2017
4360,"линия. 12-я В.О., д. 19, стр. А",4,100,6, 269 ,11900000,119000,11900000,119000,16.02.2016,10.11.2016
4361,"линия. 12-я В.О., д. 19, стр. А",2,"41,4",3, 194 ,4450000,107488,4800000,115943,15.02.2016,26.08.2016
4362,"линия. 12-я В.О., д. 21",студия,22,3, 144 ,3400000,154546,3400000,154546,06.05.2019,26.09.2019
4363,"линия. 12-я В.О., д. 23, стр. А",3,82,1, 494 ,8850000,107927,8100000,98781,06.03.2019,11.07.2020
4364,"линия. 12-я В.О., д. 23, стр. А",1,43,4, 71 ,5000000,116280,5000000,116280,22.03.2019,31.05.2019
4365,"линия. 12-я В.О., д. 23, стр. А",4,96,4, 20 ,13000000,135417,12500000,130209,12.09.2018,01.10.2018
4366,"линия. 12-я В.О., д. 23, стр. А",3,85,2, 77 ,8000000,94118,8000000,94118,24.11.2017,08.02.2018
4367,"линия. 12-я В.О., д. 23, стр. А",3,85,2, 67 ,9850000,115883,8000000,94118,21.10.2017,26.12.2017
4368,"линия. 12-я В.О., д. 23, стр. А",3,82,1, 20 ,9000000,109757,9000000,109757,11.10.2016,30.10.2016
4369,"линия. 12-я В.О., д. 23, лит. А",3,82,1, 494 ,8850000,107927,8100000,98781,06.03.2019,11.07.2020
4370,"линия. 12-я В.О., д. 23, лит. А",1,43,4, 71 ,5000000,116280,5000000,116280,22.03.2019,31.05.2019
4371,"линия. 12-я В.О., д. 23, лит. А",4,96,4, 20 ,13000000,135417,12500000,130209,12.09.2018,01.10.2018
4372,"линия. 12-я В.О., д. 23, лит. А",3,85,2, 77 ,8000000,94118,8000000,94118,24.11.2017,08.02.2018
4373,"линия. 12-я В.О., д. 23, лит. А",3,85,2, 67 ,9850000,115883,8000000,94118,21.10.2017,26.12.2017
4374,"линия. 12-я В.О., д. 23, лит. А",3,82,1, 20 ,9000000,109757,9000000,109757,11.10.2016,30.10.2016
4375,"линия. 12-я В.О., д. 29/53, лит. А",студия,37,4, 520 ,2600000,70271,2600000,70271,01.08.2018,02.01.2020
4376,"линия. 12-я В.О., д. 29/53, лит. А",студия,"26,4",2, 13 ,2150000,81440,2150000,81440,07.07.2019,19.07.2019
4377,"линия. 12-я В.О., д. 29/53, лит. А",3,"70,8",3, 192 ,7500000,105919,7000000,98856,20.11.2017,30.05.2018
4378,"линия. 12-я В.О., д. 29/53, лит. А",3,"88,6",8, 57 ,10900000,123025,10900000,123025,06.02.2018,03.04.2018
4379,"линия. 12-я В.О., д. 31, лит. А",1,"43,3",3, 1043 ,5500000,127021,5400000,124712,06.12.2016,14.10.2019
4380,"линия. 12-я В.О., д. 31, лит. А",2,"69,4",5, 42 ,7900000,113833,7700000,110952,24.09.2018,04.11.2018
4381,"линия. 12-я В.О., д. 31, лит. А",1,"48,4",1, 20 ,5200000,107439,5200000,107439,19.01.2018,07.02.2018
4382,"линия. 12-я В.О., д. 31, лит. А",1,"48,4",1, 172 ,5300000,109505,4500000,92976,20.08.2017,07.02.2018
4383,"линия. 12-я В.О., д. 31, лит. А",2,75,1, 943 ,6900000,92000,7300000,97334,19.02.2015,18.09.2017
4384,"линия. 12-я В.О., д. 33, лит. А",4,85,2, 240 ,12000000,141177,10800000,127059,05.12.2019,В продаже
4385,"линия. 12-я В.О., д. 33, лит. А",3,"110,3",2, 744 ,15000000,135993,14980000,135812,23.05.2018,04.06.2020
4386,"линия. 12-я В.О., д. 33, лит. А",3,"64,2",1, 37 ,6500000,101247,6500000,101247,11.12.2019,16.01.2020
4387,"линия. 12-я В.О., д. 33, лит. А",3,"70,7",3, 288 ,7300000,103254,7300000,103254,04.04.2019,16.01.2020
4388,"линия. 12-я В.О., д. 33, лит. А",2,"46,1",3, 50 ,5650000,122560,5650000,122560,22.10.2019,10.12.2019
4389,"линия. 12-я В.О., д. 33, лит. А",3,"70,3",5, 132 ,7800000,110954,7600000,108109,17.01.2019,28.05.2019
4390,"линия. 12-я В.О., д. 33, лит. А",3,"70,7",3, 1525 ,8650000,122348,8300000,117398,27.02.2015,01.05.2019
4391,"линия. 12-я В.О., д. 33, лит. А",3,"88,2",6, 84 ,10000000,113379,10000000,113379,14.01.2019,07.04.2019
4392,"линия. 12-я В.О., д. 33, лит. А",3,67,5, 283 ,6700000,100000,6810000,101642,24.06.2018,02.04.2019
4393,"линия. 12-я В.О., д. 33, лит. А",3,67,6, 61 ,6950000,103732,6950000,103732,23.08.2018,22.10.2018
4394,"линия. 12-я В.О., д. 33, лит. А",2,"92,5",6, 177 ,9500000,102703,9500000,102703,15.08.2017,07.02.2018
4395,"линия. 12-я В.О., д. 33, лит. А",2,96,6, 36 ,9500000,98959,9500000,98959,20.11.2017,25.12.2017
4396,"линия. 12-я В.О., д. 33, лит. А",3,55,1, 50 ,5550000,100910,5450000,99091,24.02.2017,14.04.2017
4397,"линия. 12-я В.О., д. 33, лит. А",3,91,5, 207 ,10550000,115935,10550000,115935,05.09.2016,30.03.2017
4398,"линия. 12-я В.О., д. 33, лит. А",свободная планировка,91,6, 451 ,12200000,134066,10500000,115385,29.12.2015,23.03.2017
4399,"линия. 12-я В.О., д. 33, лит. А",4,"89,7",3, 184 ,8000000,89187,7390000,82386,26.04.2016,26.10.2016
4400,"линия. 12-я В.О., д. 35, лит. А",3,"83,6",1, 126 ,8300000,99283,8000000,95694,28.03.2020,В продаже
4401,"линия. 12-я В.О., д. 35, лит. А",4,122,3, 540 ,13220000,108378,12800000,104919,12.07.2018,02.01.2020
4402,"линия. 12-я В.О., д. 35, лит. А",3,"83,6",1, 22 ,7100000,84929,7100000,84929,05.11.2018,26.11.2018
4403,"линия. 12-я В.О., д. 35, лит. А",3,57,1, 20 ,7000000,122808,6500000,114036,24.10.2018,12.11.2018
4404,"линия. 12-я В.О., д. 35, лит. А",студия,"23,7",1, 17 ,3080000,130000,3080000,130000,25.08.2018,10.09.2018
4405,"линия. 12-я В.О., д. 35, лит. А",4,122,3, 346 ,16400000,134427,12300000,100820,26.09.2017,06.09.2018
4406,"линия. 12-я В.О., д. 35, лит. А",2,"55,7",1, 190 ,4600000,82586,4600000,82586,03.08.2017,08.02.2018
4407,"линия. 12-я В.О., д. 35, лит. А",3,"84,9",3, 131 ,7300000,85984,6900000,81273,07.09.2017,15.01.2018
4408,"линия. 12-я В.О., д. 35, лит. А",3,90,5, 353 ,7990000,88778,7700000,85556,07.10.2016,24.09.2017
4409,"линия. 12-я В.О., д. 35, лит. А",3,87,4, 94 ,10000000,114943,8200000,94253,24.10.2016,25.01.2017
4410,"линия. 12-я В.О., д. 35, лит. А",3,"90,9",6, 18 ,7500000,82509,7500000,82509,13.10.2016,30.10.2016
4411,"линия. 12-я В.О., д. 37, стр. А",3,82,4, 62 ,11500000,140232,11700000,142671,31.05.2020,В продаже
4412,"линия. 12-я В.О., д. 37, стр. А",3,"80,6",4, 144 ,13790000,171092,12990000,161167,10.02.2020,02.07.2020
4413,"линия. 12-я В.О., д. 37, стр. А",3,82,3, 28 ,10250000,125000,10250000,125000,27.07.2019,23.08.2019
4414,"линия. 12-я В.О., д. 37, стр. А",3,"80,6",4, 213 ,16500000,204715,16000000,198512,18.04.2018,16.11.2018
4415,"линия. 12-я В.О., д. 37, стр. А",3,100,3, 242 ,11000000,110000,10300000,103000,15.11.2017,14.07.2018
4416,"линия. 12-я В.О., д. 37, лит. А",3,82,4, 62 ,11500000,140232,11700000,142671,31.05.2020,В продаже
4417,"линия. 12-я В.О., д. 37, лит. А",3,"80,6",4, 144 ,13790000,171092,12990000,161167,10.02.2020,02.07.2020
4418,"линия. 12-я В.О., д. 37, лит. А",3,82,3, 28 ,10250000,125000,10250000,125000,27.07.2019,23.08.2019
4419,"линия. 12-я В.О., д. 37, лит. А",3,"80,6",4, 213 ,16500000,204715,16000000,198512,18.04.2018,16.11.2018
4420,"линия. 12-я В.О., д. 37, лит. А",3,100,3, 242 ,11000000,110000,10300000,103000,15.11.2017,14.07.2018
4421,"линия. 12-я В.О., д. 45, лит. А",студия,23,2, 46 ,2740000,119131,2740000,119131,06.07.2018,20.08.2018
4422,"линия. 12-я В.О., д. 45, лит. А",студия,19,1, 16 ,1990000,104737,1990000,104737,06.07.2018,21.07.2018
4423,"линия. 12-я В.О., д. 53, лит. А",3,"61,2",4, 130 ,7200000,117648,7200000,117648,24.03.2020,В продаже
4424,"линия. 12-я В.О., д. 53, лит. А",4,75,6, 110 ,11100000,148000,10750000,143334,10.04.2020,28.07.2020
4425,"линия. 12-я В.О., д. 53, лит. А",3,56,5, 10 ,5800000,103572,5800000,103572,28.05.2020,06.06.2020
4426,"линия. 12-я В.О., д. 53, лит. А",3,"63,1",3, 112 ,7000000,110936,6650000,105389,26.01.2020,16.05.2020
4427,"линия. 12-я В.О., д. 53, лит. А",3,"65,6",4, 11 ,6990000,106604,6990000,106604,21.03.2020,31.03.2020
4428,"линия. 12-я В.О., д. 53, лит. А",2,"57,8",3, 20 ,8000000,138409,8000000,138409,23.01.2020,11.02.2020
4429,"линия. 12-я В.О., д. 53, лит. А",1,35,1, 7 ,3500000,100000,3500000,100000,27.12.2019,02.01.2020
4430,"линия. 12-я В.О., д. 53, лит. А",2,64,5, 8 ,5300000,82813,5300000,82813,26.12.2019,02.01.2020
4431,"линия. 12-я В.О., д. 53, лит. А",2,"42,2",7, 8 ,4000000,94787,4000000,94787,26.12.2019,02.01.2020
4432,"линия. 12-я В.О., д. 53, лит. А",4,"76,5",7, 8 ,5750000,75164,5750000,75164,26.12.2019,02.01.2020
4433,"линия. 12-я В.О., д. 53, лит. А",4,75,1, 310 ,7000000,93334,6800000,90667,10.09.2018,16.07.2019
4434,"линия. 12-я В.О., д. 53, лит. А",4,70,1, 37 ,6980000,99715,6980000,99715,10.03.2019,15.04.2019
4435,"линия. 12-я В.О., д. 53, лит. А",2,"41,1",6, 27 ,6000000,145986,6000000,145986,01.03.2019,27.03.2019
4436,"линия. 12-я В.О., д. 53, лит. А",2,"42,8",4, 22 ,5100000,119159,5100000,119159,24.11.2018,15.12.2018
4437,"линия. 12-я В.О., д. 53, лит. А",4,"75,2",6, 71 ,8500000,113032,8600000,114362,07.09.2018,16.11.2018
4438,"линия. 12-я В.О., д. 53, лит. А",3,"61,1",6, 634 ,5620000,91981,5380000,88053,25.01.2017,20.10.2018
4439,"линия. 12-я В.О., д. 53, лит. А",3,80,1, 228 ,7100000,88750,7100000,88750,08.02.2018,23.09.2018
4440,"линия. 12-я В.О., д. 53, лит. А",3,"61,1",5, 75 ,6000000,98200,5900000,96564,08.07.2018,20.09.2018
4441,"линия. 12-я В.О., д. 53, лит. А",3,80,1, 61 ,9990000,124875,9990000,124875,16.07.2018,14.09.2018
4442,"линия. 12-я В.О., д. 53, лит. А",3,"61,3",2, 317 ,5600000,91354,5350000,87276,03.10.2017,15.08.2018
4443,"линия. 12-я В.О., д. 53, лит. А",4,"75,6",6, 86 ,6200000,82011,5990000,79233,12.02.2018,08.05.2018
4444,"линия. 12-я В.О., д. 53, лит. А",3,60,7, 61 ,5700000,94984,5700000,94984,03.01.2018,04.03.2018
4445,"линия. 12-я В.О., д. 53, лит. А",3,60,6, 57 ,5700000,94967,5700000,94967,19.12.2017,13.02.2018
4446,"линия. 12-я В.О., д. 53, лит. А",2,"47,5",1, 60 ,5000000,105222,5000000,105222,09.12.2017,06.02.2018
4447,"линия. 12-я В.О., д. 53, лит. А",3,"48,1",5, 404 ,5510000,114554,5100000,106030,17.07.2016,24.08.2017
4448,"линия. 12-я В.О., д. 53, лит. А",2,36,1, 21 ,4500000,125000,4500000,125000,10.10.2016,30.10.2016
4449,"линия. 12-я В.О., д. 55/20, лит. А",4,73,1, 299 ,26300000,360274,10590000,145000,30.06.2018,24.04.2019
4450,"линия. 12-я В.О., д. 55/20, лит. А",3,"79,9",1, 175 ,11000000,137660,8490000,106258,02.08.2018,23.01.2019
4451,"линия. 12-я В.О., д. 55/20, лит. А",5,122,1, 156 ,12600000,103279,10990000,90082,28.05.2018,30.10.2018
4452,"линия. 12-я В.О., д. 55/20, лит. А",3,"78,5",2, 107 ,6190000,78854,6290000,80128,24.06.2018,08.10.2018
4453,"ул. 13-я Красноармейская, д. 6, лит. А",2,70,4, 190 ,6980000,99643,6590000,94143,27.11.2014,04.06.2015
4454,"ул. 13-я Красноармейская, д. 13, лит. А",4,85,5, 769 ,8000000,94118,7900000,92930,05.09.2017,13.10.2019
4455,"ул. 13-я Красноармейская, д. 13, лит. А",2,"36,1",2, 66 ,4700000,130194,4700000,130194,24.08.2018,28.10.2018
4456,"ул. 13-я Красноармейская, д. 13, лит. А",3,93,3, 216 ,10000000,107527,10000000,107527,05.03.2017,06.10.2017
4457,"ул. 13-я Красноармейская, д. 13, лит. А",4,"83,7",5, 275 ,8500000,101554,8250000,98567,03.12.2016,03.09.2017
4458,"ул. 13-я Красноармейская, д. 13, лит. А",4,"83,7",5, 111 ,12000000,143370,12000000,143370,27.05.2016,14.09.2016
4459,"ул. 13-я Красноармейская, д. 14, лит. А",3,84,3, 478 ,8000000,95239,7200000,85715,11.04.2019,В продаже
4460,"ул. 13-я Красноармейская, д. 14, лит. А",3,76,5, 538 ,6000000,78948,5600000,73685,24.12.2015,13.06.2017
4461,"ул. 13-я Красноармейская, д. 14, лит. А",1,35,1, 134 ,3350000,95715,3350000,95715,04.06.2015,15.10.2015
4462,"ул. 13-я Красноармейская, д. 14, лит. А",2,63,6, 16 ,5000000,79366,4950000,78572,27.11.2014,12.12.2014
4463,"ул. 13-я Красноармейская, д. 15, лит. А",2,"43,2",4, 1578 ,4550000,105325,4520000,104630,08.09.2015,02.01.2020
4464,"ул. 13-я Красноармейская, д. 15, лит. А",3,"85,2",1, 324 ,8000000,93897,7600000,89202,09.06.2018,28.04.2019
4465,"ул. 13-я Красноармейская, д. 15, лит. А",3,"65,8",3, 14 ,5580000,84803,5580000,84803,14.07.2018,27.07.2018
4466,"ул. 13-я Красноармейская, д. 15, лит. А",3,86,1, 802 ,12000000,139535,11500000,133721,12.05.2015,21.07.2017
4467,"ул. 13-я Красноармейская, д. 15, лит. А",2,43,3, 25 ,4550000,105814,4550000,105814,04.09.2015,28.09.2015
4468,"ул. 13-я Красноармейская, д. 15, лит. А",2,"50,1",5, 25 ,5800000,115769,5800000,115769,17.03.2015,10.04.2015
4469,"ул. 13-я Красноармейская, д. 15, лит. А",4,78,1, 61 ,7900000,101283,7900000,101283,05.12.2014,03.02.2015
4470,"ул. 13-я Красноармейская, д. 15, лит. А",4,78,2, 43 ,7800000,100000,7800000,100000,09.12.2014,20.01.2015
4471,"ул. 13-я Красноармейская, д. 15, лит. Б",2,"43,2",4, 79 ,4250000,98380,4180000,96760,16.11.2016,02.02.2017
4472,"ул. 13-я Красноармейская, д. 16, лит. А",студия,"24,2",4, 133 ,3820000,158000,3820000,158000,21.03.2020,В продаже
4473,"ул. 13-я Красноармейская, д. 16, лит. А",4,120,2, 314 ,14900000,124167,14500000,120834,30.01.2019,09.12.2019
4474,"ул. 13-я Красноармейская, д. 16, лит. А",4,"109,4",4, 688 ,9200000,84096,8800000,80439,25.11.2017,13.10.2019
4475,"ул. 13-я Красноармейская, д. 16, лит. А",4,"109,4",4, 616 ,11000000,100540,9000000,82267,22.06.2017,27.02.2019
4476,"ул. 13-я Красноармейская, д. 16, лит. А",3,105,5, 59 ,9000000,85715,9000000,85715,26.11.2017,23.01.2018
4477,"ул. 13-я Красноармейская, д. 16, лит. А",3,"104,4",3, 40 ,9200000,88123,9200000,88123,17.11.2017,26.12.2017
4478,"ул. 13-я Красноармейская, д. 16, лит. А",3,115,3, 180 ,10000000,86957,10000000,86957,16.06.2017,12.12.2017
4479,"ул. 13-я Красноармейская, д. 16, лит. А",студия,90,6, 70 ,2340000,26000,2340000,26000,22.08.2016,30.10.2016
4480,"ул. 13-я Красноармейская, д. 17, лит. А",6,"173,1",3, 3 ,27000000,155980,27000000,155980,29.07.2020,В продаже
4481,"ул. 13-я Красноармейская, д. 17, лит. А",студия,26,5, 38 ,2700000,103847,2590000,99616,31.01.2019,09.03.2019
4482,"ул. 13-я Красноармейская, д. 17, лит. А",студия,"51,3",1, 16 ,4100000,79923,4100000,79923,15.11.2018,30.11.2018
4483,"ул. 13-я Красноармейская, д. 17, лит. А",6,180,3, 400 ,17500000,97223,13500000,75000,13.10.2017,16.11.2018
4484,"ул. 13-я Красноармейская, д. 17, лит. А",1,"32,6",4, 208 ,3200000,98160,3200000,98160,10.04.2015,03.11.2015
4485,"ул. 13-я Красноармейская, д. 17, лит. А",1,"178,2",4, 8 ,2600000,14591,2600000,14591,21.08.2015,28.08.2015
4486,"ул. 13-я Красноармейская, д. 19, лит. А",2,70,3, 11 ,7100000,101429,7000000,100000,14.10.2016,24.10.2016
4487,"ул. 13-я Красноармейская, д. 19, лит. А",1,32,4, 161 ,4500000,140625,4200000,131250,18.03.2016,25.08.2016
4488,"ул. 13-я Красноармейская, д. 20, лит. А",6,136,2, 1094 ,12000000,88236,9990000,73456,15.10.2016,13.10.2019
4489,"ул. 13-я Красноармейская, д. 20, лит. А",1,27,1, 60 ,2950000,109260,2950000,109260,25.04.2019,23.06.2019
4490,"ул. 13-я Красноармейская, д. 20, лит. А",1,"29,9",1, 19 ,3290000,110134,3300000,110368,14.09.2018,02.10.2018
4491,"ул. 13-я Красноармейская, д. 20, лит. А",3,"49,7",3, 42 ,4900000,98592,4600000,92556,14.07.2018,24.08.2018
4492,"ул. 13-я Красноармейская, д. 20, лит. А",3,56,4, 155 ,5800000,103572,5800000,103572,10.03.2018,11.08.2018
4493,"ул. 13-я Красноармейская, д. 20, лит. А",2,"48,6",4, 362 ,5500000,113169,5500000,113169,24.04.2017,20.04.2018
4494,"ул. 13-я Красноармейская, д. 20, лит. А",2,50,3, 808 ,4800000,96000,4700000,94000,11.02.2015,28.04.2017
4495,"ул. 13-я Красноармейская, д. 20, лит. А",2,44,1, 25 ,4500000,102273,4500000,102273,04.09.2015,28.09.2015
4496,"ул. 13-я Красноармейская, д. 20, лит. А",4,"68,1",3, 34 ,5980000,87813,5790000,84964,30.01.2015,04.03.2015
4497,"ул. 13-я Красноармейская, д. 21, лит. Б",2,"53,3",3, 55 ,5800000,108819,5500000,103190,20.06.2018,13.08.2018
4498,"ул. 13-я Красноармейская, д. 21, лит. Б",1,"35,8",4, 126 ,4600000,128492,4450000,124302,05.12.2014,09.04.2015
4499,"ул. 13-я Красноармейская, д. 22, лит. А",3,"49,5",3, 182 ,8700000,175758,8700000,175758,10.04.2019,08.10.2019
4500,"ул. 13-я Красноармейская, д. 22, лит. А",5,200,2, 411 ,14700000,73500,13850000,69250,10.08.2015,23.09.2016
