,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
6296,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6297,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6298,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6299,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6300,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6301,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6302,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6303,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6304,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6305,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6306,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6307,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6308,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6309,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6310,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6311,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6312,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6313,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6314,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6315,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6316,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6317,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6318,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6319,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6320,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6321,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6322,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6323,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6324,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6325,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6326,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6327,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6328,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6329,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6330,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6331,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6332,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6333,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6334,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6335,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6336,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6337,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6338,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6339,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6340,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6341,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6342,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6343,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6344,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6345,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6346,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6347,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6348,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6349,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6350,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6351,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6352,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6353,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6354,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6355,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6356,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6357,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6358,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6359,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6360,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6361,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6362,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6363,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6364,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6365,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6366,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6367,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6368,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6369,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6370,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6371,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6372,"п. Шушары, тер. Ленсоветовский, д. 15",1,"31,5",4, 7 ,2300000,73016,2300000,73016,01.02.2018,07.02.2018
6373,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6374,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6375,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6376,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6377,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6378,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6379,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6380,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6381,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6382,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6383,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6384,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6385,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6386,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6387,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6388,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6389,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6390,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6391,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6392,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6393,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6394,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6395,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6396,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6397,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6398,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6399,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6400,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6401,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6402,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6403,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6404,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6405,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6406,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6407,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6408,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6409,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6410,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6411,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6412,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6413,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6414,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6415,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6416,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6417,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6418,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6419,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6420,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6421,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6422,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6423,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6424,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6425,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6426,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6427,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6428,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6429,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6430,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6431,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6432,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6433,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6434,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6435,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6436,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6437,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6438,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6439,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6440,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6441,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6442,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6443,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6444,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6445,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6446,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6447,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6448,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6449,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6450,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6451,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6452,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6453,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6454,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6455,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6456,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6457,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6458,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6459,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6460,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6461,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6462,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6463,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6464,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6465,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6466,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6467,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6468,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6469,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6470,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6471,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6472,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6473,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6474,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6475,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6476,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6477,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6478,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6479,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6480,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6481,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6482,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6483,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6484,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6485,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6486,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6487,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6488,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6489,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6490,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6491,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6492,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6493,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6494,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6495,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6496,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6497,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
6498,"п. Шушары, тер. Ленсоветовский, д. 15",4,130,6, 20 ,12300000,94616,12300000,94616,19.01.2018,07.02.2018
